chronic_id,records,observed_episodes,first_record_index,last_record_index,minimum_timestep,maximum_timestep,mean_max_rho,mean_disconnected_lines,normal_records,overload_records,line_trip_records,cascade_records
410,99,1,26961,27059,27,307,0.746815,2.010101,3,0,64,32
411,153,1,27060,27212,3,453,0.706015,1.320261,9,7,135,2
412,3,1,27213,27215,11,13,1.222804,21.0,0,2,0,1
413,12,1,27216,27227,24,35,0.714355,6.083333,0,0,9,3
414,7,1,27228,27234,19,81,0.754013,8.714286,4,2,0,1
415,99,1,27235,27333,2,279,0.644445,1.858586,9,0,67,23
416,99,1,27334,27432,0,274,0.736605,2.040404,3,0,55,41
417,118,1,27433,27550,15,344,0.756436,1.737288,6,6,86,20
418,117,1,27551,27667,13,347,0.698027,1.675214,5,2,83,27
419,63,1,27668,27730,1,93,0.861451,2.412698,1,0,34,28
420,95,1,27731,27825,0,233,0.688167,1.621053,2,2,88,3
421,142,1,27826,27967,4,396,0.742588,1.394366,9,0,125,8
422,54,1,27968,28021,2,140,0.833627,2.296296,1,3,36,14
423,8,1,28022,28029,8,43,0.934191,8.875,1,4,2,1
424,41,1,28030,28070,1,207,0.782468,2.682927,3,6,26,6
425,6,1,28071,28076,56,81,0.694846,10.666667,0,0,5,1
426,21,1,28077,28097,11,63,0.828701,3.857143,2,4,14,1
427,29,1,28098,28126,58,126,0.734651,3.068966,1,0,24,4
428,23,1,28127,28149,6,99,0.659938,3.782609,1,0,14,8
429,170,1,28150,28319,24,387,0.799193,1.611765,1,15,112,42
430,42,1,28320,28361,1,189,0.662905,2.261905,6,2,33,1
431,125,1,28362,28486,18,307,0.756124,2.12,2,12,69,42
432,28,1,28487,28514,40,84,0.814023,3.392857,1,4,22,1
433,55,1,28515,28569,49,137,0.843074,2.654545,3,2,35,15
434,22,1,28570,28591,19,89,0.80784,3.636364,0,0,21,1
435,24,1,28592,28615,28,157,0.814222,3.208333,5,2,16,1
436,55,1,28616,28670,0,93,0.810049,3.327273,0,0,29,26
437,5,1,28671,28675,0,17,1.029,12.2,2,2,0,1
438,16,1,28676,28691,4,42,0.880292,4.9375,0,6,8,2
439,4,1,28692,28695,1,89,0.592235,15.0,2,0,1,1
440,25,1,28696,28720,12,110,0.79704,3.24,2,0,22,1
441,14,1,28721,28734,0,111,0.825173,5.214286,1,5,5,3
442,80,1,28735,28814,9,122,0.915968,2.3125,0,10,40,30
443,3,1,28815,28817,23,31,0.480118,20.333333,0,0,2,1
444,42,1,28818,28859,21,133,0.86443,3.52381,2,4,10,26
445,21,1,28860,28880,12,94,0.854327,3.761905,1,2,17,1
446,6,1,28881,28886,1,10,1.11997,11.666667,1,4,0,1
447,9,1,28887,28895,9,24,0.60321,7.666667,0,0,6,3
448,3,1,28896,28898,13,15,1.143938,20.333333,0,2,0,1
449,41,1,28899,28939,0,114,0.913112,2.463415,2,6,32,1
450,45,1,28940,28984,16,129,0.767628,2.644444,3,3,26,13
451,12,1,28985,28996,8,19,0.892548,5.833333,0,3,8,1
452,5,1,28997,29001,20,31,0.837226,12.6,0,2,2,1
453,47,1,29002,29048,56,164,0.935878,2.212766,3,4,39,1
454,58,1,29049,29106,5,113,0.849342,2.465517,1,9,39,9
455,3,1,29107,29109,8,10,1.073167,20.333333,0,2,0,1
456,36,1,29110,29145,0,95,0.907998,2.805556,2,6,22,6
457,29,1,29146,29174,5,74,0.806191,3.068966,0,4,24,1
458,60,1,29175,29234,19,213,0.8696,1.983333,1,4,54,1
459,11,1,29235,29245,85,107,0.846111,6.272727,0,2,8,1
460,8,1,29246,29253,0,8,0.927473,8.5,0,2,5,1
461,15,1,29254,29268,6,72,0.906968,4.866667,1,2,11,1
462,7,1,29269,29275,2,8,1.182711,9.714286,0,4,2,1
463,6,1,29276,29281,9,14,0.90941,11.0,0,2,3,1
464,10,1,29282,29291,28,60,0.762248,6.8,0,2,7,1
465,71,1,29292,29362,9,99,0.877173,2.366197,1,8,37,25
466,35,1,29363,29397,3,100,0.91221,3.057143,0,6,16,13
467,12,1,29398,29409,19,83,0.697303,5.75,1,0,10,1
468,5,1,29410,29414,0,4,0.865549,13.0,0,2,2,1
469,36,1,29415,29450,20,159,0.778475,2.777778,4,1,23,8
470,47,1,29451,29497,16,104,0.785399,2.276596,2,2,40,3
471,32,1,29498,29529,25,123,0.81541,2.65625,2,5,24,1
472,7,1,29530,29536,15,21,1.475036,10.714286,0,6,0,1
473,55,1,29537,29591,38,184,0.897652,2.145455,3,4,42,6
474,15,1,29592,29606,7,130,0.910574,4.733333,3,2,9,1
475,5,1,29607,29611,17,75,0.818479,12.4,1,2,1,1
476,21,1,29612,29632,5,49,0.729911,3.952381,2,1,11,7
477,80,1,29633,29712,17,98,0.815214,2.25,0,6,44,30
478,26,1,29713,29738,6,45,0.757265,3.269231,1,2,22,1
479,7,1,29739,29745,40,46,1.001378,10.714286,0,6,0,1
480,25,1,29746,29770,0,231,0.861799,3.12,3,4,17,1
481,60,1,29771,29830,10,146,0.783458,1.966667,0,3,56,1
482,148,1,29831,29978,23,443,0.804563,1.682432,2,10,95,41
483,44,1,29979,30022,24,206,0.865518,2.5,5,6,30,3
484,115,1,30023,30137,8,205,0.802869,2.208696,4,6,40,65
485,4,1,30138,30141,0,17,0.555313,15.25,1,0,2,1
486,72,1,30142,30213,15,213,0.812516,2.819444,6,12,26,28
487,20,1,30214,30233,21,95,0.744162,4.35,1,2,6,11
488,71,1,30234,30304,0,131,0.865101,1.887324,1,5,64,1
489,10,1,30305,30314,48,105,0.691107,6.8,0,0,9,1
490,23,1,30315,30337,2,24,0.881464,5.26087,0,2,1,20
491,31,1,30338,30368,1,180,0.84888,2.677419,6,5,19,1
492,87,1,30369,30455,15,240,0.810096,1.827586,2,8,66,11
493,145,1,30456,30600,9,387,0.795882,1.544828,7,8,108,22
494,10,1,30601,30610,1,45,0.833772,6.8,0,2,7,1
495,26,1,30611,30636,0,43,0.883956,4.269231,0,4,9,13
496,26,1,30637,30662,1,122,0.811198,3.269231,3,4,18,1
497,41,1,30663,30703,25,110,0.870013,2.414634,2,7,31,1
498,135,1,30704,30838,20,258,0.89392,2.214815,4,20,66,45
499,44,1,30839,30882,9,64,0.790467,2.295455,1,0,42,1
500,69,1,30883,30951,21,269,0.800649,1.927536,2,2,56,9
501,59,1,30952,31010,0,219,0.801109,1.932203,5,2,51,1
502,22,1,31011,31032,42,70,0.876114,4.909091,0,5,3,14
503,29,1,31033,31061,0,145,0.896454,2.965517,2,3,23,1
504,1,1,31062,31062,1,1,0.0,59.0,0,0,0,1
505,6,1,31063,31068,6,25,0.846378,10.333333,2,2,1,1
506,87,1,31069,31155,1,236,0.802567,2.609195,2,4,50,31
507,51,1,31156,31206,4,161,0.87741,2.098039,4,4,42,1
508,8,1,31207,31214,1,76,0.921217,8.25,0,2,5,1
509,178,1,31215,31392,28,440,0.817195,2.123596,3,10,96,69
510,10,1,31393,31402,9,99,0.824352,6.6,2,2,5,1
511,14,1,31403,31416,6,35,0.761693,5.071429,1,2,10,1
512,81,1,31417,31497,9,151,0.8923,2.259259,2,13,31,35
513,18,1,31498,31515,26,221,0.860055,4.055556,3,3,11,1
514,21,1,31516,31536,5,60,0.820118,4.142857,2,2,10,7
515,8,1,31537,31544,19,70,0.844373,8.25,0,2,5,1
516,31,1,31545,31575,14,81,0.914648,2.903226,1,2,25,3
517,108,1,31576,31683,10,237,0.8206,1.777778,2,6,73,27
518,9,1,31684,31692,61,86,0.866718,7.333333,1,2,5,1
519,100,1,31693,31792,6,354,0.838545,1.87,8,6,55,31
520,24,1,31793,31816,46,119,0.906884,4.041667,0,11,10,3
521,15,1,31817,31831,26,88,0.649232,5.533333,0,0,5,10
522,5,1,31832,31836,52,62,0.738416,12.6,0,0,4,1
523,1,1,31837,31837,24,24,0.0,59.0,0,0,0,1
524,2,1,31838,31839,1,32,0.345854,30.0,0,0,1,1
525,5,1,31840,31844,13,57,1.046694,12.2,2,2,0,1
526,14,1,31845,31858,15,49,0.922541,5.071429,1,2,10,1
527,20,1,31859,31878,23,42,0.92942,5.05,0,8,8,4
528,21,1,31879,31899,11,41,0.764486,4.428571,1,4,0,16
529,24,1,31900,31923,7,35,0.792323,3.666667,0,4,19,1
530,170,1,31924,32093,8,365,0.764583,1.870588,3,11,110,46
531,31,1,32094,32124,12,42,0.734685,3.290323,0,2,17,12
532,143,1,32125,32267,5,569,0.780267,1.370629,11,6,125,1
533,35,1,32268,32302,38,168,0.84347,2.942857,4,8,21,2
534,20,1,32303,32322,37,102,0.778694,4.1,3,4,9,4
535,227,1,32323,32549,15,660,0.739074,1.449339,11,5,160,51
536,93,1,32550,32642,2,223,0.722072,1.903226,1,2,66,24
537,43,1,32643,32685,9,54,0.792453,2.395349,0,2,40,1
538,40,1,32686,32725,17,155,0.79735,2.5,4,6,29,1
539,14,1,32726,32739,0,80,0.754714,5.142857,1,2,10,1
540,3,1,32740,32742,2,8,0.464195,20.333333,0,0,2,1
541,20,1,32743,32762,4,57,0.700931,4.0,1,2,15,2
542,196,1,32763,32958,6,398,0.799291,1.627551,6,8,135,47
543,11,1,32959,32969,28,119,0.608223,6.090909,2,0,8,1
544,3,1,32970,32972,13,15,0.861309,20.333333,0,2,0,1
545,44,1,32973,33016,3,70,0.814906,2.659091,0,2,26,16
546,19,1,33017,33035,29,64,0.83112,4.105263,1,4,13,1
547,12,1,33036,33047,5,104,0.66569,5.5,4,0,7,1
548,70,1,33048,33117,32,191,0.720365,2.157143,1,2,48,19
549,5,1,33118,33122,23,62,1.190735,12.6,0,3,1,1
550,3,1,33123,33125,7,9,0.889567,20.333333,0,2,0,1
551,38,1,33126,33163,17,205,0.78688,2.552632,1,5,29,3
552,63,1,33164,33226,24,241,0.797575,2.047619,3,3,50,7
553,12,1,33227,33238,26,58,0.681295,6.0,0,2,9,1
554,75,1,33239,33313,17,249,0.791898,2.013333,2,2,50,21
555,112,1,33314,33425,2,329,0.756017,2.080357,5,4,57,46
556,3,1,33426,33428,27,29,1.174132,20.333333,0,2,0,1
557,4,1,33429,33432,50,70,0.49446,15.25,1,0,2,1
558,141,1,33433,33573,1,427,0.718716,1.638298,8,6,97,30
559,2,1,33574,33575,0,44,0.452126,30.0,0,0,1,1
560,100,1,33576,33675,1,145,0.819813,1.9,1,6,65,28
561,5,1,33676,33680,33,37,1.300519,13.0,0,4,0,1
562,158,1,33681,33838,31,353,0.721573,1.607595,4,9,108,37
563,43,1,33839,33881,2,115,0.690177,2.302326,3,3,36,1
564,2,1,33882,33883,14,18,0.353001,29.5,1,0,0,1
565,6,1,33884,33889,7,19,0.604561,10.666667,0,0,5,1
566,48,1,33890,33937,10,235,0.729521,2.25,2,5,40,1
567,245,1,33938,34182,3,523,0.753326,1.669388,1,8,186,50
568,13,1,34183,34195,2,110,0.74512,5.307692,2,2,8,1
569,37,1,34196,34232,18,226,0.783957,2.486486,3,2,31,1
570,40,1,34233,34272,7,169,0.77291,2.8,2,6,29,3
571,9,1,34273,34281,40,48,0.710143,7.666667,0,2,6,1
572,48,1,34282,34329,0,139,0.775458,2.583333,3,6,30,9
573,71,1,34330,34400,19,101,0.696152,2.323944,0,5,34,32
574,2,1,34401,34402,3,15,0.356843,29.5,1,0,0,1
575,3,1,34403,34405,57,59,0.749609,20.333333,0,2,0,1
576,16,1,34406,34421,2,80,0.847626,4.5,2,2,11,1
577,6,1,34422,34427,10,16,1.137321,11.333333,0,5,0,1
578,163,1,34428,34590,16,484,0.738881,1.466258,7,6,136,14
579,91,1,34591,34681,2,296,0.697585,1.835165,2,2,69,18
580,371,1,34682,35052,5,946,0.734814,1.336927,16,12,276,67
581,66,1,35053,35118,6,101,0.674509,2.060606,1,2,51,12
582,54,1,35119,35172,3,199,0.774913,2.166667,1,6,46,1
583,12,1,35173,35184,21,72,0.992972,6.5,0,6,5,1
584,39,1,35185,35223,22,207,0.84319,2.615385,4,8,26,1
585,16,1,35224,35239,10,62,0.912635,4.8125,3,6,6,1
586,75,1,35240,35314,19,190,0.677472,1.893333,2,2,62,9
587,59,1,35315,35373,12,261,0.847398,1.966102,3,4,51,1
588,18,1,35374,35391,7,61,0.932225,4.5,1,6,10,1
589,98,1,35392,35489,7,213,0.727458,1.94898,3,6,62,27
590,127,1,35490,35616,36,277,0.733579,1.582677,5,2,98,22
591,6,1,35617,35622,9,19,1.058063,10.833333,1,4,0,1
592,20,1,35623,35642,5,121,0.700183,3.85,2,0,16,2
593,7,1,35643,35649,4,10,1.340363,10.428571,0,6,0,1
594,47,1,35650,35696,2,149,0.823407,2.340426,1,9,36,1
595,134,1,35697,35830,11,334,0.775924,1.761194,3,2,81,48
596,4,1,35831,35834,5,8,0.700426,15.25,1,2,0,1
597,69,1,35835,35903,21,179,0.918603,2.289855,4,9,39,17
598,90,1,35904,35993,9,259,0.763957,1.7,5,2,74,9
599,18,1,35994,36011,46,87,0.956136,4.444444,2,4,11,1
600,156,1,36012,36167,11,373,0.714263,1.775641,2,5,103,46
601,66,1,36168,36233,3,220,0.759395,2.060606,2,2,51,11
602,116,1,36234,36349,0,285,0.819668,2.0,0,2,62,52
603,27,1,36350,36376,5,52,0.716071,3.444444,0,1,17,9
604,4,1,36377,36380,2,6,0.781562,15.5,0,2,1,1
605,117,1,36381,36497,1,371,0.699686,1.735043,5,2,76,34
606,51,1,36498,36548,1,54,0.764596,3.254902,0,10,20,21
607,33,1,36549,36581,23,159,0.836269,2.848485,4,6,21,2
608,149,1,36582,36730,0,399,0.71614,1.610738,5,1,105,38
609,162,1,36731,36892,10,452,0.78617,2.104938,3,10,63,86
610,10,1,36893,36902,0,27,0.644348,6.7,2,0,6,2
611,22,1,36903,36924,4,75,0.871418,4.227273,1,4,10,7
612,163,1,36925,37087,41,538,0.790164,1.711656,11,8,88,56
613,200,1,37088,37287,17,513,0.706218,1.325,8,7,166,19
614,62,1,37288,37349,4,79,0.871575,2.870968,1,2,13,46
615,102,1,37350,37451,1,182,0.789363,2.568627,2,3,38,59
616,1,1,37452,37452,10,10,0.0,59.0,0,0,0,1
617,56,1,37453,37508,14,160,0.817826,2.678571,1,7,28,20
618,252,1,37509,37760,3,461,0.756655,1.527778,5,12,172,63
619,22,1,37761,37782,2,84,1.131095,3.818182,4,12,5,1
620,135,1,37783,37917,36,416,0.758402,1.533333,6,5,105,19
621,103,1,37918,38020,15,162,0.689165,2.640777,0,0,34,69
622,6,1,38021,38026,37,54,0.885239,11.0,0,2,3,1
623,80,1,38027,38106,27,259,0.681366,2.225,3,0,40,37
624,120,1,38107,38226,24,357,0.713921,1.516667,4,0,107,9
625,63,1,38227,38289,1,98,0.762311,3.063492,0,7,20,36
626,19,1,38290,38308,12,122,0.873921,4.631579,1,6,11,1
627,217,1,38309,38525,5,558,0.706683,1.294931,8,4,193,12
628,37,1,38526,38562,3,75,0.738751,2.837838,3,2,25,7
629,110,1,38563,38672,3,300,0.720248,1.618182,0,2,99,9
630,39,1,38673,38711,3,103,0.630518,2.589744,3,0,28,8
631,205,1,38712,38916,10,406,0.68628,1.473171,2,11,160,32
632,40,1,38917,38956,3,169,0.725313,2.525,4,2,26,8
633,29,1,38957,38985,6,55,0.862711,3.62069,0,6,12,11
634,154,1,38986,39139,69,399,0.750807,1.746753,3,8,96,47
635,39,1,39140,39178,2,121,0.748203,2.846154,2,6,26,5
636,49,1,39179,39227,16,198,0.817273,2.387755,4,8,32,5
637,10,1,39228,39237,3,33,0.795072,6.8,0,2,7,1
638,138,1,39238,39375,7,289,0.776314,1.586957,4,3,105,26
639,7,1,39376,39382,10,16,1.283634,10.142857,0,6,0,1
640,75,1,39383,39457,14,205,0.674112,1.893333,3,4,63,5
641,23,1,39458,39480,11,69,0.896465,3.478261,1,2,19,1
642,163,1,39481,39643,0,414,0.744475,1.546012,4,5,132,22
643,33,1,39644,39676,13,70,0.803599,3.545455,1,2,9,21
644,35,1,39677,39711,16,258,0.765093,2.714286,2,4,27,2
645,72,1,39712,39783,4,334,0.747828,1.916667,2,2,57,11
646,15,1,39784,39798,1,80,0.605305,4.733333,2,0,12,1
647,19,1,39799,39817,8,78,0.64698,3.947368,2,0,16,1
648,20,1,39818,39837,1,97,0.653734,3.9,2,1,14,3
649,3,1,39838,39840,46,65,0.567749,20.0,1,0,1,1
650,79,1,39841,39919,0,252,0.741012,1.822785,5,4,62,8
651,23,1,39920,39942,10,63,0.759518,3.608696,1,4,14,4
652,82,1,39943,40024,4,178,0.708231,2.54878,2,5,32,43
653,139,1,40025,40163,13,332,0.713743,1.935252,5,9,99,26
654,8,1,40164,40171,24,31,1.242873,9.125,0,6,1,1
655,57,1,40172,40228,22,103,0.8239,3.614035,2,13,10,32
656,18,1,40229,40246,4,80,0.833335,4.388889,1,4,12,1
657,75,1,40247,40321,23,111,0.740778,3.24,1,5,19,50
658,268,1,40322,40589,23,646,0.718858,1.455224,12,1,192,63
659,4,1,40590,40593,6,30,0.470432,15.5,0,0,3,1
660,11,1,40594,40604,1,26,1.052238,6.727273,1,6,3,1
661,4,1,40605,40608,21,30,0.845911,15.5,0,3,0,1
662,375,1,40609,40983,29,1014,0.755312,1.730667,10,7,221,137
663,6,1,40984,40989,1,19,0.932836,10.666667,0,2,3,1
664,2,1,40990,40991,7,11,0.315143,29.5,1,0,0,1
665,20,1,40992,41011,2,36,0.851428,4.25,0,6,13,1
666,4,1,41012,41015,29,73,1.142545,15.75,1,2,0,1
667,71,1,41016,41086,1,182,0.677583,2.042254,2,0,50,19
668,13,1,41087,41099,10,85,0.967318,5.769231,2,6,4,1
669,33,1,41100,41132,5,132,0.798866,4.212121,5,4,7,17
670,2,1,41133,41134,1,3,0.340698,29.5,1,0,0,1
671,97,1,41135,41231,14,255,0.675002,1.814433,6,0,68,23
672,3,1,41232,41234,4,6,0.838849,20.333333,0,2,0,1
673,77,1,41235,41311,55,244,0.873307,2.545455,2,8,44,23
674,108,1,41312,41419,12,261,0.925734,2.592593,2,15,72,19
675,40,1,41420,41459,7,122,0.824917,2.825,2,4,19,15
676,122,1,41460,41581,8,278,0.852125,1.827869,0,7,80,35
677,41,1,41582,41622,73,113,0.895884,2.756098,0,4,22,15
678,3,1,41623,41625,3,5,1.141545,20.333333,0,2,0,1
679,188,1,41626,41813,1,471,0.820687,1.441489,8,9,143,28
680,26,1,41814,41839,0,84,0.775913,3.5,4,1,9,12
681,5,1,41840,41844,4,49,1.080839,12.4,1,3,0,1
682,25,1,41845,41869,3,57,0.888066,3.48,1,4,19,1
683,56,1,41870,41925,0,179,0.790593,2.214286,4,2,38,12
684,26,1,41926,41951,1,85,0.78184,3.423077,1,4,16,5
685,12,1,41952,41963,22,103,0.892243,5.916667,1,4,6,1
686,45,1,41964,42008,54,230,0.846132,2.2,4,2,38,1
687,122,1,42009,42130,0,187,0.812875,2.02459,0,6,68,48
688,67,1,42131,42197,16,82,0.833262,2.149254,0,3,45,19
689,22,1,42198,42219,1,77,0.782664,3.818182,0,2,15,5
690,35,1,42220,42254,1,107,0.836998,2.742857,0,2,31,2
691,6,1,42255,42260,21,62,0.791899,10.666667,0,2,3,1
692,1,1,42261,42261,1,1,0.0,59.0,0,0,0,1
693,8,1,42262,42269,13,107,0.882441,8.5,0,4,3,1
694,81,1,42270,42350,10,278,0.816232,2.0,4,0,51,26
695,16,1,42351,42366,7,65,0.823867,4.625,0,0,15,1
696,80,1,42367,42446,1,206,0.909787,3.3875,3,10,33,34
697,4,1,42447,42450,11,27,0.8636,15.5,0,2,1,1
698,5,1,42451,42455,3,13,0.582184,12.6,0,0,4,1
699,72,1,42456,42527,22,275,0.759777,1.958333,4,2,50,16
700,30,1,42528,42557,12,71,0.823154,3.433333,0,2,15,13
701,7,1,42558,42564,12,112,0.667433,9.285714,1,0,4,2
702,10,1,42565,42574,27,44,0.790257,6.8,0,2,7,1
703,52,1,42575,42626,5,108,0.861268,2.211538,1,6,44,1
704,18,1,42627,42644,10,64,0.836752,4.277778,1,2,14,1
705,27,1,42645,42671,3,47,0.795756,3.518519,0,4,14,9
706,87,1,42672,42758,36,200,0.866921,1.724138,1,4,77,5
707,25,1,42759,42783,18,98,0.812448,3.44,1,0,19,5
708,22,1,42784,42805,7,121,0.858217,3.5,3,2,16,1
709,118,1,42806,42923,19,296,0.90871,1.754237,5,9,84,20
710,5,1,42924,42928,0,15,0.86914,12.2,2,2,0,1
711,140,1,42929,43068,2,394,0.821605,1.514286,3,5,117,15
712,19,1,43069,43087,4,50,0.803315,3.947368,2,2,14,1
713,45,1,43088,43132,13,150,0.980873,3.311111,4,10,11,20
714,34,1,43133,43166,10,76,0.80986,3.088235,1,2,18,13
715,30,1,43167,43196,7,65,0.728544,3.033333,1,2,22,5
716,125,1,43197,43321,13,274,0.783143,1.488,2,7,113,3
717,12,1,43322,43333,0,44,0.958336,6.0,1,2,5,4
718,3,1,43334,43336,4,6,1.175359,20.666667,0,2,0,1
719,47,1,43337,43383,8,149,0.786771,2.489362,1,2,32,12
720,3,1,43384,43386,21,23,1.234668,20.333333,0,2,0,1
721,23,1,43387,43409,26,224,0.907311,3.956522,3,4,11,5
722,47,1,43410,43456,25,133,0.840687,2.404255,1,2,34,10
723,1,1,43457,43457,12,12,0.0,59.0,0,0,0,1
724,37,1,43458,43494,5,146,0.845786,2.432432,5,0,31,1
725,3,1,43495,43497,13,15,1.206213,20.333333,0,2,0,1
726,74,1,43498,43571,2,129,0.939477,2.662162,2,13,47,12
727,29,1,43572,43600,26,54,0.928357,5.206897,0,4,0,25
728,63,1,43601,43663,8,226,0.891636,2.063492,4,7,50,2
729,38,1,43664,43701,1,83,0.850069,3.868421,0,6,4,28
730,25,1,43702,43726,1,31,0.969243,4.24,0,6,15,4
731,154,1,43727,43880,5,420,0.875966,1.422078,4,2,138,10
732,3,1,43881,43883,0,2,0.709801,20.333333,0,2,0,1
733,17,1,43884,43900,12,62,0.678376,5.0,0,0,9,8
734,12,1,43901,43912,4,164,0.903944,5.666667,2,4,5,1
735,16,1,43913,43928,6,111,0.922672,4.1875,7,7,1,1
736,11,1,43929,43939,1,47,0.827323,6.272727,0,2,8,1
737,3,1,43940,43942,5,7,1.311825,20.666667,0,2,0,1
738,44,1,43943,43986,17,174,0.84503,2.295455,3,4,36,1
739,101,1,43987,44087,6,197,0.875862,1.653465,2,6,82,11
740,72,1,44088,44159,6,87,0.858104,2.652778,0,2,38,32
741,8,1,44160,44167,2,28,1.0214,8.25,2,2,3,1
742,46,1,44168,44213,69,197,0.895019,2.456522,1,5,36,4
743,6,1,44214,44219,35,85,0.749272,10.5,1,2,2,1
744,60,1,44220,44279,0,120,0.901948,2.533333,1,5,22,32
745,8,1,44280,44287,10,63,0.808223,8.125,1,2,4,1
746,86,1,44288,44373,1,226,0.821853,1.674419,1,3,80,2
747,35,1,44374,44408,22,223,0.876227,2.628571,2,6,26,1
748,19,1,44409,44427,1,62,0.855459,4.105263,0,2,15,2
749,45,1,44428,44472,20,164,0.809331,2.422222,4,3,29,9
750,23,1,44473,44495,7,68,0.877072,3.695652,1,2,14,6
751,100,1,44496,44595,15,223,0.867375,1.88,7,14,69,10
752,50,1,44596,44645,20,76,0.932083,2.66,0,6,25,19
753,1,1,44646,44646,1,1,0.0,59.0,0,0,0,1
754,140,1,44647,44786,6,417,0.877114,1.571429,2,11,105,22
755,25,1,44787,44811,89,230,0.85719,3.16,4,4,16,1
756,64,1,44812,44875,13,124,0.872322,2.71875,1,4,25,34
757,37,1,44876,44912,5,77,0.869602,3.027027,1,6,17,13
758,21,1,44913,44933,15,82,0.823602,4.0,1,2,13,5
759,2,1,44934,44935,22,25,0.425728,29.5,1,0,0,1
760,1,1,44936,44936,6,6,0.0,59.0,0,0,0,1
761,27,1,44937,44963,4,86,0.817633,3.111111,1,2,23,1
762,36,1,44964,44999,5,123,0.867749,2.611111,2,4,29,1
763,59,1,45000,45058,5,194,0.921922,2.288136,4,7,39,9
764,3,1,45059,45061,24,26,0.709217,20.333333,0,2,0,1
765,78,1,45062,45139,1,118,0.858159,1.794872,0,3,70,5
766,7,1,45140,45146,15,95,0.748694,8.857143,3,0,3,1
767,65,1,45147,45211,9,247,0.856337,2.092308,0,1,50,14
768,30,1,45212,45241,17,90,0.861906,4.266667,3,4,8,15
769,14,1,45242,45255,10,129,0.834251,5.0,4,4,5,1
770,36,1,45256,45291,9,73,0.841194,2.972222,1,2,20,13
771,73,1,45292,45364,16,135,0.864774,2.219178,5,2,41,25
772,105,1,45365,45469,105,345,0.858893,1.761905,3,6,73,23
773,136,1,45470,45605,12,416,0.820641,1.669118,6,5,96,29
774,11,1,45606,45616,16,94,0.89483,6.272727,1,1,8,1
775,84,1,45617,45700,33,188,0.838145,1.952381,2,4,68,10
776,51,1,45701,45751,29,251,0.868698,2.705882,6,2,15,28
777,4,1,45752,45755,19,31,0.852827,15.25,1,2,0,1
778,42,1,45756,45797,33,85,0.847261,2.47619,0,5,35,2
779,3,1,45798,45800,4,6,1.32534,20.666667,0,2,0,1
780,4,1,45801,45804,2,11,0.721685,15.25,1,2,0,1
781,142,1,45805,45946,1,464,0.793568,1.514085,5,2,116,19
782,76,1,45947,46022,31,199,0.869923,2.223684,3,10,44,19
783,91,1,46023,46113,10,221,0.938987,1.868132,3,9,59,20
784,24,1,46114,46137,8,119,0.824035,3.416667,2,2,19,1
785,101,1,46138,46238,33,447,0.870877,1.50495,10,4,83,4
786,95,1,46239,46333,8,218,0.834636,2.252632,3,7,32,53
787,5,1,46334,46338,19,59,0.789141,12.2,2,2,0,1
788,3,1,46339,46341,0,2,1.247045,20.333333,0,2,0,1
789,10,1,46342,46351,7,38,0.954024,6.7,1,2,6,1
790,5,1,46352,46356,5,11,1.097721,12.8,0,2,2,1
791,12,1,46357,46368,8,23,0.869643,5.833333,0,2,9,1
792,19,1,46369,46387,24,82,0.834335,4.421053,1,4,12,2
793,6,1,46388,46393,6,22,0.689426,10.166667,3,0,2,1
794,24,1,46394,46417,1,187,0.975974,3.083333,8,4,11,1
795,112,1,46418,46529,0,334,0.854064,1.866071,7,5,60,40
796,35,1,46530,46564,10,59,0.918835,3.857143,0,7,10,18
797,22,1,46565,46586,1,47,0.942697,3.727273,2,4,15,1
798,9,1,46587,46595,5,26,0.832575,7.666667,0,4,4,1
799,6,1,46596,46601,2,92,0.827324,10.666667,0,2,3,1
800,230,1,46602,46831,2,650,0.854877,1.386957,2,4,190,34
801,90,1,46832,46921,23,181,0.802104,1.977778,2,2,53,33
802,57,1,46922,46978,8,112,0.826895,2.526316,0,4,38,15
803,26,1,46979,47004,23,85,0.893185,3.346154,1,8,14,3
804,18,1,47005,47022,3,132,0.810634,4.166667,1,0,16,1
805,44,1,47023,47066,34,90,0.816325,2.818182,0,3,22,19
806,41,1,47067,47107,4,160,0.830343,3.121951,2,2,21,16
807,35,1,47108,47142,0,52,0.850995,2.714286,0,4,30,1
808,20,1,47143,47162,2,167,0.786421,3.8,2,0,17,1
809,7,1,47163,47169,28,34,0.857023,9.571429,0,2,4,1
810,6,1,47170,47175,11,39,1.03608,10.333333,2,2,1,1
811,52,1,47176,47227,8,68,0.796499,2.615385,0,2,23,27
812,100,1,47228,47327,1,224,0.789018,1.56,5,2,89,4
813,3,1,47328,47330,28,30,0.686306,20.333333,0,2,0,1
814,135,1,47331,47465,0,265,0.868714,1.77037,1,8,85,41
815,8,1,47466,47473,7,27,0.659543,8.0,2,0,5,1
816,56,1,47474,47529,15,198,0.845301,3.464286,1,4,15,36
817,172,1,47530,47701,2,451,0.790072,1.656977,5,2,105,60
818,3,1,47702,47704,27,29,0.954393,20.333333,0,2,0,1
819,79,1,47705,47783,1,129,0.712049,1.936709,1,2,62,14
820,146,1,47784,47929,10,347,0.732382,1.575342,10,6,96,34
821,141,1,47930,48070,25,211,0.836375,2.198582,1,10,54,76
